coin_id,trade_time,price,market_cap,volume
BTC,2025-08-08 00:00:00,117463.47451085235,2337732858703.5435,38289687095.00489
BTC,2025-08-09 00:00:00,116688.36663186055,2323026541073.3213,33017415812.97353
BTC,2025-08-10 00:00:00,116510.08393213755,2318815857401.68,27638785406.21056
BTC,2025-08-11 00:00:00,119266.92516880555,2374097296837.8896,37157754754.85189
BTC,2025-08-12 00:00:00,118773.79960860992,2364060561672.9995,61739781527.95854
BTC,2025-08-13 00:00:00,120202.53485503166,2392854421745.6157,46941089789.57991
BTC,2025-08-14 00:00:00,123560.99363577305,2458895200752.567,61818118105.53991
BTC,2025-08-15 00:00:00,118405.59579823953,2360043737045.272,73822008367.99681
BTC,2025-08-16 00:00:00,117339.79190213277,2335290383260.173,44268714220.021
BTC,2025-08-17 00:00:00,117501.21653394958,2339465736068.208,23202714236.542347
BTC,2025-08-18 00:00:00,117542.83687778088,2340648324181.828,20906566026.645443
BTC,2025-08-19 00:00:00,116256.41276740946,2313556987528.4634,47337926940.98573
BTC,2025-08-20 00:00:00,112778.34483555844,2245419916215.7417,46156885037.403885
BTC,2025-08-21 00:00:00,114252.39755195397,2274471285844.184,42166369117.006935
BTC,2025-08-22 00:00:00,112414.39987336512,2238121481749.57,32048202090.65466
BTC,2025-08-23 00:00:00,116834.24948202295,2326174803320.612,50878158870.82928
BTC,2025-08-24 00:00:00,115359.98346714744,2296786080139.701,27306719885.257973
BTC,2025-08-25 00:00:00,113399.54847314971,2259663171125.389,40682656776.69001
BTC,2025-08-26 00:00:00,110185.35443900425,2194453712375.598,52854872363.936554
BTC,2025-08-27 00:00:00,111842.70999260596,2227025695775.593,43023800053.0546
BTC,2025-08-28 00:00:00,111216.08479629169,2215255294289.9937,36957904262.995804
BTC,2025-08-29 00:00:00,112525.59740669793,2239422945686.892,34222495087.206894
BTC,2025-08-30 00:00:00,108480.30666639366,2160278651486.2852,51702115726.38959
BTC,2025-08-31 00:00:00,108781.95727925687,2166165747945.1812,27799981330.792213
BTC,2025-09-01 00:00:00,108253.36092385623,2155694976689.5986,26140904019.246822
BTC,2025-09-02 00:00:00,109162.68557992298,2174100506466.4321,42999610648.39302
BTC,2025-09-03 00:00:00,111190.18209845416,2212595221503.454,50235464642.845955
BTC,2025-09-04 00:00:00,111711.51977725117,2225365905592.233,36406080683.42747
BTC,2025-09-05 00:00:00,110724.736377486,2204051936301.3257,38708366685.43147
BTC,2025-09-06 00:00:00,110662.18112628513,2204045604630.5625,56020470627.40665
BTC,2025-09-06 06:29:21,110780.16854211016,2205313143818.0986,52797051334.61324
ETH,2024-09-07 00:00:00,2223.780428382685,267574522057.00296,26087934661.284035
ETH,2024-09-08 00:00:00,2272.6972849951912,273350308345.93225,10405191111.340616
ETH,2024-09-09 00:00:00,2296.4029520764498,276344419515.7602,9844980386.825493
ETH,2024-09-10 00:00:00,2359.565766831627,284026097136.9972,15874675673.552357
ETH,2024-09-11 00:00:00,2389.4740111256497,287422889605.8082,12508388687.122387
ETH,2024-09-12 00:00:00,2342.9639236941434,282041230807.9828,14692963988.99108
ETH,2024-09-13 00:00:00,2362.300238174588,284255194234.77527,11610780893.077023
ETH,2024-09-14 00:00:00,2445.08621032297,294131761890.3451,13122792869.978857
ETH,2024-09-15 00:00:00,2418.0828083179904,290912717943.81995,7248493705.268602
ETH,2024-09-16 00:00:00,2322.6433317480564,279257769574.61383,9361948332.945747
ETH,2024-09-17 00:00:00,2295.1348386540835,276339513490.21936,16629103878.54157
ETH,2024-09-18 00:00:00,2341.0924132597524,281704536557.3961,14449511265.93516
ETH,2024-09-19 00:00:00,2361.960992100706,283874122378.3681,17524561761.811428
ETH,2024-09-20 00:00:00,2465.2347833172967,296680606397.51587,17820089225.37694
ETH,2024-09-21 00:00:00,2557.6218555442515,307586864690.1545,18498405459.395584
ETH,2024-09-22 00:00:00,2614.599604753501,315153052833.9301,9276102854.536339
ETH,2024-09-23 00:00:00,2582.847683741262,310840922229.8413,12759588941.97967
ETH,2024-09-24 00:00:00,2647.9931622033255,318666137823.1156,19740370943.835594
ETH,2024-09-25 00:00:00,2653.844345308008,319524635350.52515,16584773336.25631
ETH,2024-09-26 00:00:00,2578.566359563475,309875035203.6359,14003678832.756735
ETH,2024-09-27 00:00:00,2630.94983700893,316828988137.27673,16686162392.966532
ETH,2024-09-28 00:00:00,2698.1928212346033,324681649929.6723,16468123574.12263
ETH,2024-09-29 00:00:00,2680.218702062471,322761939149.4107,9607072594.439383
ETH,2024-09-30 00:00:00,2659.611211611689,320146112155.9396,9570811494.068226
ETH,2024-10-01 00:00:00,2597.3411516834435,312577514239.3695,17539259209.42195
ETH,2024-10-02 00:00:00,2451.631522589772,295243912099.71765,26538568534.282005
ETH,2024-10-03 00:00:00,2365.231040243019,284621591999.18945,20613586399.40693
ETH,2024-10-04 00:00:00,2348.0048369247393,282601960212.3656,18771995105.191242
ETH,2024-10-05 00:00:00,2416.9184055552637,290928251441.44226,15230883994.399237
ETH,2024-10-06 00:00:00,2415.4038137445546,290706276902.6144,7362867897.959902
ETH,2024-10-07 00:00:00,2438.030912544012,293516242471.9333,7641011283.520121
ETH,2024-10-08 00:00:00,2422.7506412955013,291612805733.03143,16943828822.371426
ETH,2024-10-09 00:00:00,2441.4651696200294,294190554781.40424,13601054198.545612
ETH,2024-10-10 00:00:00,2367.615096789395,285084590935.4484,14384326799.317202
ETH,2024-10-11 00:00:00,2381.7817088014776,286552629874.8065,14686776834.298496
ETH,2024-10-12 00:00:00,2435.7137843692162,293162664953.97815,13097241431.234644
ETH,2024-10-13 00:00:00,2477.6130275578225,298282533565.2097,8538997411.470292
ETH,2024-10-14 00:00:00,2466.8607267086663,296977636559.92773,7516544091.44527
ETH,2024-10-15 00:00:00,2628.504376157751,316451494816.54065,21502937840.286705
ETH,2024-10-16 00:00:00,2602.0760435960988,313216116600.22363,21986428173.14599
ETH,2024-10-17 00:00:00,2611.700159182395,314435102932.4304,16135687550.25065
ETH,2024-10-18 00:00:00,2603.1202923346113,313194633306.5954,14330391810.475258
ETH,2024-10-19 00:00:00,2643.156520987104,318245706033.605,16301885114.203026
ETH,2024-10-20 00:00:00,2649.979289580214,318975355966.1185,7337169826.464913
ETH,2024-10-21 00:00:00,2742.9591411600395,330127637903.2564,12697856633.571321
ETH,2024-10-22 00:00:00,2665.731938974013,320871813296.62164,17340865615.868176
ETH,2024-10-23 00:00:00,2619.5653130506435,315286963217.6233,15418370745.51069
ETH,2024-10-24 00:00:00,2524.1038563091197,303758669310.65466,19004341635.326817
ETH,2024-10-25 00:00:00,2536.234041319884,305016120148.3843,16708110976.636312
ETH,2024-10-26 00:00:00,2422.09328922875,290598017399.4684,23734197478.807434
ETH,2024-10-27 00:00:00,2479.3736032443317,298518432454.89374,13434262241.34632
ETH,2024-10-28 00:00:00,2505.502947138879,301656245036.7335,8656317174.654642
ETH,2024-10-29 00:00:00,2564.8138556782997,308760527470.31,19560694034.693996
ETH,2024-10-30 00:00:00,2638.637351278122,317633905084.8851,22541317733.245987
ETH,2024-10-31 00:00:00,2657.6141818494384,320125387602.99,22790792400.863556
ETH,2024-11-01 00:00:00,2514.750787241073,302903644448.69275,20097565241.562813
ETH,2024-11-02 00:00:00,2513.8372870612066,302633410028.4328,20396109310.40712
ETH,2024-11-03 00:00:00,2491.352150058657,299972542553.578,8253307127.229915
ETH,2024-11-04 00:00:00,2456.979687344711,296080479788.81036,14546539750.496363
ETH,2024-11-05 00:00:00,2395.9472139132804,288417039274.4664,17316680977.698635
ETH,2024-11-06 00:00:00,2422.368479855642,291680535424.015,18024855703.904736
ETH,2024-11-07 00:00:00,2720.6217450068793,327447580506.6538,42388106411.06861
ETH,2024-11-08 00:00:00,2894.9718733838376,348640981227.00085,36844374455.9351
ETH,2024-11-09 00:00:00,2960.9593369382137,356482981903.24994,33688997426.40259
ETH,2024-11-10 00:00:00,3130.035524073996,376942816358.42664,30583711140.36284
ETH,2024-11-11 00:00:00,3191.9044555518153,384143201744.36383,47726595161.32535
ETH,2024-11-12 00:00:00,3372.7914863430115,407462829811.2162,62390436438.24982
ETH,2024-11-13 00:00:00,3260.934386131155,392233485413.7434,60074013245.45247
ETH,2024-11-14 00:00:00,3191.8991843987947,384320615296.6757,65592582441.25777
ETH,2024-11-15 00:00:00,3059.812296932496,367484509623.6447,37531565153.535194
ETH,2024-11-16 00:00:00,3093.913043390382,372487751993.49884,33076552515.401417
ETH,2024-11-17 00:00:00,3133.8802234191417,376904025324.19116,26503107468.25979
ETH,2024-11-18 00:00:00,3075.534532601624,370225690651.5099,28547657381.28478
ETH,2024-11-19 00:00:00,3209.4239073326826,386129534586.85486,35364731417.99857
ETH,2024-11-20 00:00:00,3112.9098010150224,374925759373.2606,29767245881.040333
ETH,2024-11-21 00:00:00,3075.193856649331,370266265216.9245,29508936260.346874
ETH,2024-11-22 00:00:00,3365.9369715466096,405284044226.11957,55714132904.97961
ETH,2024-11-23 00:00:00,3327.7571951719624,400787854559.3274,36536922518.79305
ETH,2024-11-24 00:00:00,3394.036961782547,408448492183.1955,42885423857.47691
ETH,2024-11-25 00:00:00,3368.7027619429946,405718851021.4928,30123422893.99126
ETH,2024-11-26 00:00:00,3417.291223691937,411314588853.17755,53625394443.87371
ETH,2024-11-27 00:00:00,3325.636532587645,400706261382.18384,41896722105.13149
ETH,2024-11-28 00:00:00,3666.1884904377557,441632729137.7082,48465294233.32744
ETH,2024-11-29 00:00:00,3579.2407862474997,431207272220.64014,33082767875.13153
ETH,2024-11-30 00:00:00,3598.1933212253616,433361301691.3607,28800628431.21762
ETH,2024-12-01 00:00:00,3709.9094391073327,446851521665.9131,31961998508.230377
ETH,2024-12-02 00:00:00,3708.8072387383017,446664514864.58777,29705280034.459038
ETH,2024-12-03 00:00:00,3643.855375704235,438825980701.30023,49031522663.40944
ETH,2024-12-04 00:00:00,3625.7104579497204,436691206026.36835,39557549415.34987
ETH,2024-12-05 00:00:00,3839.443460715871,462490222624.56714,59744855714.19937
ETH,2024-12-06 00:00:00,3796.8688671601276,457067221118.4413,64995601294.502495
ETH,2024-12-07 00:00:00,4013.726145388712,483422504163.839,55954471926.67034
ETH,2024-12-08 00:00:00,4000.992076502189,481889176555.6843,21959792763.543846
ETH,2024-12-09 00:00:00,4015.7820212328807,483642898147.5037,20728146237.12733
ETH,2024-12-10 00:00:00,3713.3138979971745,446571271919.9886,59141397866.09827
ETH,2024-12-11 00:00:00,3626.5886417774996,436749626813.98615,63643513993.15369
ETH,2024-12-12 00:00:00,3828.1075883404096,461075934206.2153,38471623681.40909
ETH,2024-12-13 00:00:00,3878.850012073054,466883095805.38696,47474608675.336655
ETH,2024-12-14 00:00:00,3907.4296595053356,470469907671.53613,36218321642.49857
ETH,2024-12-15 00:00:00,3866.9958020348054,465713274663.6432,28647722345.409325
ETH,2024-12-16 00:00:00,3961.3154661802305,477323245356.1555,24816850994.80954
ETH,2024-12-17 00:00:00,3992.857195846062,480940541314.61334,50679799770.94302
ETH,2024-12-18 00:00:00,3879.4062240100893,467508439297.98755,32823036037.584606
ETH,2024-12-19 00:00:00,3628.2624780444953,436893612673.4018,50734709374.83128
ETH,2024-12-20 00:00:00,3434.6754695380805,413858693686.69867,64452959600.863884
ETH,2024-12-21 00:00:00,3468.658920056454,417562064054.3703,72936574193.4554
ETH,2024-12-22 00:00:00,3337.5972231166807,401314595520.45166,32479699770.041058
ETH,2024-12-23 00:00:00,3275.8894274015142,394984656581.5222,25811397925.979923
ETH,2024-12-24 00:00:00,3414.6414419807993,411423031050.5532,35528067791.09896
ETH,2024-12-25 00:00:00,3497.555287927574,420708095541.6798,24085249644.32143
ETH,2024-12-26 00:00:00,3494.5109273631047,421029544401.6013,17503804977.00058
ETH,2024-12-27 00:00:00,3327.7897761683494,401038436756.22626,21239977785.94795
ETH,2024-12-28 00:00:00,3328.6111553091764,400705550098.4306,24582312087.174118
ETH,2024-12-29 00:00:00,3397.8341205085153,409451576910.996,13861298668.649797
ETH,2024-12-30 00:00:00,3357.330742971463,404459649875.75726,11315432322.371536
ETH,2024-12-31 00:00:00,3359.513941757392,404631151447.3196,27664137021.813133
ETH,2025-01-01 00:00:00,3336.6175137659498,401972899891.29846,21466394178.61746
ETH,2025-01-02 00:00:00,3348.967247123586,403374380145.697,13440599794.35101
ETH,2025-01-03 00:00:00,3448.140436960939,415300548992.1061,22683249623.05199
ETH,2025-01-04 00:00:00,3604.2913795931763,434290507752.4077,22019312215.306797
ETH,2025-01-05 00:00:00,3660.37804173532,441117087325.0027,15951962220.78043
ETH,2025-01-06 00:00:00,3635.8549961807084,438092711283.22925,12542101206.558632
ETH,2025-01-07 00:00:00,3687.1447140588307,444015369643.70074,24440100572.59286
ETH,2025-01-08 00:00:00,3380.0211263090155,406968109533.227,32832589510.813023
ETH,2025-01-09 00:00:00,3325.1300293537356,400602495132.5278,35080974963.72023
ETH,2025-01-10 00:00:00,3219.09284475812,388324291231.471,30096896683.041233
ETH,2025-01-11 00:00:00,3269.1759954060667,394101246876.45374,26722437003.95787
ETH,2025-01-12 00:00:00,3283.591322828503,395839071861.3172,11047744222.743227
ETH,2025-01-13 00:00:00,3264.070968533687,393199349088.32996,9699706283.258541
ETH,2025-01-14 00:00:00,3134.5520394596483,377643507549.0125,41743898872.017
ETH,2025-01-15 00:00:00,3224.8006483414138,388487746270.3852,22365842880.809456
ETH,2025-01-16 00:00:00,3447.0340476747956,415058425772.0614,23773995063.828526
ETH,2025-01-17 00:00:00,3309.4466139900196,398587196539.9218,25012556602.905136
ETH,2025-01-18 00:00:00,3477.284285084809,419024911827.7939,27778832363.7708
ETH,2025-01-19 00:00:00,3309.0995676199964,398761138447.4049,32195594202.134895
ETH,2025-01-20 00:00:00,3208.1365439891497,388676714260.872,59678736709.7496
ETH,2025-01-21 00:00:00,3263.069869880814,393073139255.5516,49563768850.78339
ETH,2025-01-22 00:00:00,3326.0285404709143,400135429379.4123,33762939512.697853
ETH,2025-01-23 00:00:00,3237.2996671291435,390083338462.87006,21782301388.383984
ETH,2025-01-24 00:00:00,3332.580893146162,401547418905.6495,33863218042.431107
ETH,2025-01-25 00:00:00,3311.8499838687,398942774193.46027,25895320216.868122
ETH,2025-01-26 00:00:00,3320.1314101789453,400427749273.5654,12706329663.414034
ETH,2025-01-27 00:00:00,3232.2767744705584,390058879989.8578,13000445022.22209
ETH,2025-01-28 00:00:00,3173.5346079397173,382221069555.6103,41151086046.07612
ETH,2025-01-29 00:00:00,3076.4937692857234,370532757630.7433,19807794444.483303
ETH,2025-01-30 00:00:00,3114.4358854363104,375574817164.75665,22051422147.78046
ETH,2025-01-31 00:00:00,3248.249484352305,391509879851.78656,19504592311.356525
ETH,2025-02-01 00:00:00,3296.390634843652,396910231325.1062,31441846706.254246
ETH,2025-02-02 00:00:00,3125.0386801320924,376840076476.98303,18969060074.552986
ETH,2025-02-03 00:00:00,2862.6976188716285,344091054313.7205,38896518795.21238
ETH,2025-02-04 00:00:00,2877.8138239498767,346820394641.11206,96588727629.45805
ETH,2025-02-05 00:00:00,2740.3809762760143,329090090858.6241,52737830809.63367
ETH,2025-02-06 00:00:00,2790.5521609256075,335828291113.4543,30026391038.27177
ETH,2025-02-07 00:00:00,2686.662316793651,323756512126.7498,31349967107.97825
ETH,2025-02-08 00:00:00,2623.4507017824767,315636240722.9841,30948837988.08186
ETH,2025-02-09 00:00:00,2635.6011418023404,317758860998.56256,16335613332.591795
ETH,2025-02-10 00:00:00,2632.5358220552475,317369673472.60657,17155535243.908037
ETH,2025-02-11 00:00:00,2660.2967996436387,320711545303.1932,18843420567.42921
ETH,2025-02-12 00:00:00,2603.0333698049267,313943237177.0695,21212910085.211273
ETH,2025-02-13 00:00:00,2736.2703136032396,329492522913.44,26503660438.845695
ETH,2025-02-14 00:00:00,2675.7090007037627,322584072350.2765,18938191215.29619
ETH,2025-02-15 00:00:00,2724.6698335873957,328399065363.05505,17416785872.704834
ETH,2025-02-16 00:00:00,2692.8213863864253,324625278431.52954,8896321414.559013
ETH,2025-02-17 00:00:00,2659.9017474093457,320529173059.00665,8757895115.47748
ETH,2025-02-18 00:00:00,2741.9050800956124,330464530098.92377,24666373348.432693
ETH,2025-02-19 00:00:00,2669.4945006896073,321688672383.7524,24353300611.506603
ETH,2025-02-20 00:00:00,2714.8018364720533,327248168186.7616,13398586820.912325
ETH,2025-02-21 00:00:00,2741.5933625994785,330517520397.0965,14550027648.522171
ETH,2025-02-22 00:00:00,2658.3470942919384,320508273451.5576,31770375573.3895
ETH,2025-02-23 00:00:00,2764.355233404291,333381856893.82196,17576653979.14654
ETH,2025-02-24 00:00:00,2827.1844084879804,340712999974.1412,21394599890.269897
ETH,2025-02-25 00:00:00,2503.103420098605,301769340440.05,31014455208.756138
ETH,2025-02-26 00:00:00,2495.315451693047,301064649480.5458,42875934003.323944
ETH,2025-02-27 00:00:00,2325.853934699374,280668025121.2334,28109120496.698666
ETH,2025-02-28 00:00:00,2305.3229378029837,277936135130.74036,89259450649.58
ETH,2025-03-01 00:00:00,2235.204208608959,269516471615.1616,32905594283.00643
ETH,2025-03-02 00:00:00,2212.8243514969954,266823935338.2421,16103021679.018568
ETH,2025-03-03 00:00:00,2517.3382391622977,303306117779.7704,37907412347.33495
ETH,2025-03-04 00:00:00,2148.199533470228,259111889993.75626,33501080617.480988
ETH,2025-03-05 00:00:00,2171.496943535016,261805780842.5489,35524086282.76523
ETH,2025-03-06 00:00:00,2241.3841149187283,270490243838.00568,22236307931.758247
ETH,2025-03-07 00:00:00,2202.3207363495417,265270135615.0983,19895800679.328133
ETH,2025-03-08 00:00:00,2140.7498089428914,257899503839.8083,21716710066.08888
ETH,2025-03-09 00:00:00,2199.9995000805707,265129957012.69815,11257666715.795546
ETH,2025-03-10 00:00:00,2017.265460184326,243298514477.01385,17577023963.685375
ETH,2025-03-11 00:00:00,1879.1231054991026,226713493940.29108,36577317615.21765
ETH,2025-03-12 00:00:00,1921.3099227587034,232024934655.6445,30046602111.893852
ETH,2025-03-13 00:00:00,1910.6551381032464,230443739229.907,24499314730.70381
ETH,2025-03-14 00:00:00,1862.7949366490388,224658866951.8703,19212414462.181553
ETH,2025-03-15 00:00:00,1910.6662703455045,230476916425.01935,12949972214.265629
ETH,2025-03-16 00:00:00,1939.7856881721348,233970291611.3664,6944891086.050841
ETH,2025-03-17 00:00:00,1887.7643429692785,227688957214.28125,9486242392.181334
ETH,2025-03-18 00:00:00,1929.1833577618722,232725366276.39935,11251166846.249075
ETH,2025-03-19 00:00:00,1932.7964059050657,233152161415.72287,10887619567.393353
ETH,2025-03-20 00:00:00,2060.728601068271,248434080718.19073,20374739988.65224
ETH,2025-03-21 00:00:00,1980.831780524645,238984217654.16632,14303790085.616615
ETH,2025-03-22 00:00:00,1964.5293833168294,236980043535.89395,9890112887.282015
ETH,2025-03-23 00:00:00,1979.5449257665966,238753335160.5841,6195605844.536302
ETH,2025-03-24 00:00:00,2001.0470230951883,241404254258.0785,7991413702.677865
ETH,2025-03-25 00:00:00,2077.739325831977,250648654235.6259,15676451247.546822
ETH,2025-03-26 00:00:00,2068.598435049149,249404519198.06433,12563169733.005245
ETH,2025-03-27 00:00:00,2009.8835432902426,242347645799.6622,14024859854.906677
ETH,2025-03-28 00:00:00,2003.3034241292064,241580699763.4796,12136188059.422693
ETH,2025-03-29 00:00:00,1896.9173600459985,228784244898.24844,18419487648.39739
ETH,2025-03-30 00:00:00,1829.2745211803463,220262156018.88525,12924117064.878807
ETH,2025-03-31 00:00:00,1805.3378779435934,217784813538.97607,10056531345.160347
ETH,2025-04-01 00:00:00,1824.2071367609847,219908040559.44638,17022367813.88877
ETH,2025-04-02 00:00:00,1907.1671522994227,230031614721.63394,15899367803.5509
ETH,2025-04-03 00:00:00,1795.761850567479,216667567217.00522,23450470660.978283
ETH,2025-04-04 00:00:00,1818.2844199542053,219762279056.2319,16999031833.158594
ETH,2025-04-05 00:00:00,1814.4807753449506,218925876283.93597,19459233591.298603
ETH,2025-04-06 00:00:00,1809.935827172196,217957146409.9286,6780827627.545529
ETH,2025-04-07 00:00:00,1574.6321611455576,190295586491.21872,23485484227.161697
ETH,2025-04-08 00:00:00,1555.909812570873,188565143892.71408,49416724296.56089
ETH,2025-04-09 00:00:00,1471.3608854365523,177496121145.5316,22451028357.384758
ETH,2025-04-10 00:00:00,1662.5331604641576,200623016236.85327,41589589714.84994
ETH,2025-04-11 00:00:00,1523.928624242526,183947227079.42554,20486375929.10568
ETH,2025-04-12 00:00:00,1568.131690125936,189185664203.6754,14195085224.783228
ETH,2025-04-13 00:00:00,1645.8625733156498,198696438258.60336,11756571644.476357
ETH,2025-04-14 00:00:00,1595.4227460001084,192382635779.77805,13775001676.60885
ETH,2025-04-15 00:00:00,1621.543195596693,195686083638.74744,15415724739.820591
ETH,2025-04-16 00:00:00,1587.8222244021401,191837036865.40186,11786525215.180002
ETH,2025-04-17 00:00:00,1577.7073516760117,190419833063.11868,13120084885.866234
ETH,2025-04-18 00:00:00,1583.4764497002345,191135638825.23685,9437178720.867388
ETH,2025-04-19 00:00:00,1589.1516208270755,191865697060.91525,5254078676.877919
ETH,2025-04-20 00:00:00,1615.0502549158562,194945047366.35382,5148626529.402773
ETH,2025-04-21 00:00:00,1585.4600253443446,191374869502.39386,6695768150.024456
ETH,2025-04-22 00:00:00,1577.4465595922347,190376888818.46906,15275062279.387148
ETH,2025-04-23 00:00:00,1759.7064599311093,212582611840.14056,24271980430.95098
ETH,2025-04-24 00:00:00,1793.969849485534,216572719914.54987,22099177230.61867
ETH,2025-04-25 00:00:00,1769.3925107354407,213593284213.58224,12923295609.972548
ETH,2025-04-26 00:00:00,1788.7981804331257,215954892518.00418,15656748328.784924
ETH,2025-04-27 00:00:00,1821.2695303291391,219830529458.7114,10293614895.776522
ETH,2025-04-28 00:00:00,1793.6918440730135,216533502206.27112,9632458065.106846
ETH,2025-04-29 00:00:00,1799.50191449199,217264115049.6792,16777384305.88931
ETH,2025-04-30 00:00:00,1796.9720456768928,216596941729.71945,13994558644.11867
ETH,2025-05-01 00:00:00,1794.0495408617828,216623334477.08453,13644627083.285889
ETH,2025-05-02 00:00:00,1838.8543285925753,221969602979.55032,14310565589.052694
ETH,2025-05-03 00:00:00,1841.427590836958,222269022299.2824,11686301446.49476
ETH,2025-05-04 00:00:00,1834.501911876416,221494950784.02625,6704990478.824657
ETH,2025-05-05 00:00:00,1808.156093844096,218216268630.8664,7479845748.828526
ETH,2025-05-06 00:00:00,1820.0044598893596,219769896301.20087,10545233503.347864
ETH,2025-05-07 00:00:00,1816.1686943818438,219305875804.55966,11950393736.527246
ETH,2025-05-08 00:00:00,1810.3169269284476,218569578701.42172,47111217119.49919
ETH,2025-05-09 00:00:00,2197.5611893238784,264994998215.9445,35992825075.05399
ETH,2025-05-10 00:00:00,2341.407963002621,282636716534.08844,44566779461.54657
ETH,2025-05-11 00:00:00,2583.6829051429513,312095621694.1442,29947910159.02891
ETH,2025-05-12 00:00:00,2507.4693107597423,302727255563.5134,26138286410.23315
ETH,2025-05-13 00:00:00,2492.426391077375,300976824863.0343,31524626114.978752
ETH,2025-05-14 00:00:00,2676.639163127913,322977150438.36176,32279895881.637806
ETH,2025-05-15 00:00:00,2603.7180887199615,314022060127.0501,28150234190.931705
ETH,2025-05-16 00:00:00,2542.296692466797,306933361055.9317,26211434557.7159
ETH,2025-05-17 00:00:00,2544.3870377235667,307619694635.7725,21130441534.96637
ETH,2025-05-18 00:00:00,2475.0543933696913,298789831687.0011,17185510890.702347
ETH,2025-05-19 00:00:00,2465.3409856139087,296863390804.2497,24797434472.364086
ETH,2025-05-20 00:00:00,2526.989643891319,305077067863.0779,25363871274.82505
ETH,2025-05-21 00:00:00,2524.2743433146065,304737250158.37354,22871462735.416794
ETH,2025-05-22 00:00:00,2558.9502343769486,308934701949.7151,32697477527.54695
ETH,2025-05-23 00:00:00,2657.1674447566115,320733890913.39886,29592612076.505535
ETH,2025-05-24 00:00:00,2519.813809045145,304038733414.03973,30047329191.503662
ETH,2025-05-25 00:00:00,2529.4429842284353,305369227833.4215,10744994421.192684
ETH,2025-05-26 00:00:00,2546.6201163370915,307423642894.0653,13814697849.726278
ETH,2025-05-27 00:00:00,2562.1729286392238,309319360637.78375,13350148034.293623
ETH,2025-05-28 00:00:00,2662.0940568241435,321357595434.52185,26434151855.253853
ETH,2025-05-29 00:00:00,2676.2674124507,323119009777.13904,18008588586.284103
ETH,2025-05-30 00:00:00,2633.1392065286695,317891224562.8813,27021441335.5195
ETH,2025-05-31 00:00:00,2524.4762348050726,304659964725.2192,22927149330.30469
ETH,2025-06-01 00:00:00,2532.3627853090866,305718505778.76434,13006751258.18768
ETH,2025-06-02 00:00:00,2538.3300584367485,306561765778.2403,11338340571.11249
ETH,2025-06-03 00:00:00,2609.737253959435,314999579353.95825,15623967732.418657
ETH,2025-06-04 00:00:00,2595.4689570062997,313315832347.0171,15955008730.338179
ETH,2025-06-05 00:00:00,2610.343189828259,315159803382.89014,16809606446.176416
ETH,2025-06-06 00:00:00,2421.601103763502,292341916400.9464,25849573159.64817
ETH,2025-06-07 00:00:00,2481.4039836690267,299560106673.7574,18395107930.47655
ETH,2025-06-08 00:00:00,2526.291995889778,304953508465.0457,9535426814.691927
ETH,2025-06-09 00:00:00,2508.784123584585,302870081038.261,10206893115.537256
ETH,2025-06-10 00:00:00,2685.0001850413178,324315565109.11993,19485734665.28548
ETH,2025-06-11 00:00:00,2808.503208314919,339012253954.4242,38281210143.95115
ETH,2025-06-12 00:00:00,2776.1371915822333,334990282503.402,27369030837.548595
ETH,2025-06-13 00:00:00,2653.158968452672,320595535562.5316,26068993569.969894
ETH,2025-06-14 00:00:00,2577.04861752583,311111352117.7261,38576471746.00814
ETH,2025-06-15 00:00:00,2534.0702195359518,306048481935.1591,12077031034.291521
ETH,2025-06-16 00:00:00,2547.8456040920437,307537228689.2678,11678912429.510712
ETH,2025-06-17 00:00:00,2561.329843569428,309982828015.90594,24222149649.172424
ETH,2025-06-18 00:00:00,2514.986700576147,303697873489.69434,25926506708.040215
ETH,2025-06-19 00:00:00,2521.3334233964915,304290652058.44,17800721253.243202
ETH,2025-06-20 00:00:00,2522.1791903642184,304481216643.1207,10392473841.155851
ETH,2025-06-21 00:00:00,2405.695434213183,290401843920.2328,20482816663.29469
ETH,2025-06-22 00:00:00,2270.581996055585,273839538572.25955,16155611764.84833
ETH,2025-06-23 00:00:00,2227.4287266371684,268777741291.43988,28181442532.315876
ETH,2025-06-24 00:00:00,2423.899644268608,292612668627.3885,25494295400.420887
ETH,2025-06-25 00:00:00,2446.539301545049,295402538889.65454,19669025068.963604
ETH,2025-06-26 00:00:00,2417.2267855277296,291827501114.87933,15513055665.262428
ETH,2025-06-27 00:00:00,2415.031864876594,291547094716.2168,16271811388.723804
ETH,2025-06-28 00:00:00,2423.0302896731746,292419308271.8665,13100825617.816572
ETH,2025-06-29 00:00:00,2437.133001780241,294208600645.2538,5787313890.541637
ETH,2025-06-30 00:00:00,2502.6672721177083,302158279316.21674,10236257918.833096
ETH,2025-07-01 00:00:00,2488.190781689803,300388851494.49866,16306915984.938057
ETH,2025-07-02 00:00:00,2405.1045592800183,290294455719.4809,12933967031.524443
ETH,2025-07-03 00:00:00,2574.067718495133,310930535640.4307,21862573614.17975
ETH,2025-07-04 00:00:00,2590.132231590221,312621047413.045,19823369642.62606
ETH,2025-07-05 00:00:00,2509.236345783362,302827514359.61035,16377116416.187033
ETH,2025-07-06 00:00:00,2517.37917835065,304028836772.5733,6801276942.284494
ETH,2025-07-07 00:00:00,2571.358192115984,310345645222.7514,9051659015.949968
ETH,2025-07-08 00:00:00,2543.6317028067488,307013209348.5054,15947822897.049152
